,Country Name,Country Code,Indicator Name,2000
294756,United Kingdom,GBR,"Children in employment, wage workers (% of children in employment, ages 7-14)",
294757,United Kingdom,GBR,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",
294758,United Kingdom,GBR,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",
294759,United Kingdom,GBR,"Children in employment, work only (% of children in employment, ages 7-14)",
294760,United Kingdom,GBR,"Children in employment, work only, female (% of female children in employment, ages 7-14)",
294761,United Kingdom,GBR,"Children in employment, work only, male (% of male children in employment, ages 7-14)",
294762,United Kingdom,GBR,Children out of school (% of primary school age),0.03909
294763,United Kingdom,GBR,"Children out of school, female (% of female primary school age)",
294764,United Kingdom,GBR,"Children out of school, male (% of male primary school age)",
294765,United Kingdom,GBR,"Children out of school, primary",1804.0
294766,United Kingdom,GBR,"Children out of school, primary, female",
294767,United Kingdom,GBR,"Children out of school, primary, male",
294768,United Kingdom,GBR,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),
294769,United Kingdom,GBR,Claims on central government (annual growth as % of broad money),-2.409118097
294770,United Kingdom,GBR,"Claims on central government, etc. (% GDP)",0.499064027
294771,United Kingdom,GBR,Claims on other sectors of the domestic economy (% of GDP),
294772,United Kingdom,GBR,Claims on other sectors of the domestic economy (annual growth as % of broad money),
294773,United Kingdom,GBR,Claims on private sector (annual growth as % of broad money),17.4124303
294774,United Kingdom,GBR,CO2 emissions (kg per 2010 US$ of GDP),0.257886131
294775,United Kingdom,GBR,CO2 emissions (kg per 2017 PPP $ of GDP),0.241259323
294776,United Kingdom,GBR,CO2 emissions (kg per PPP $ of GDP),0.348290548
294777,United Kingdom,GBR,CO2 emissions (kt),541784.582
294778,United Kingdom,GBR,CO2 emissions (metric tons per capita),9.199549232999999
294779,United Kingdom,GBR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",43.28312386
294780,United Kingdom,GBR,CO2 emissions from gaseous fuel consumption (% of total),36.94719316
294781,United Kingdom,GBR,CO2 emissions from gaseous fuel consumption (kt),200174.19600000003
294782,United Kingdom,GBR,CO2 emissions from liquid fuel consumption (% of total),35.79386244
294783,United Kingdom,GBR,CO2 emissions from liquid fuel consumption (kt),193925.628
294784,United Kingdom,GBR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),12.09248777
294785,United Kingdom,GBR,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1.4851770119999999
294786,United Kingdom,GBR,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),19.550993
294787,United Kingdom,GBR,CO2 emissions from solid fuel consumption (% of total),25.35703166
294788,United Kingdom,GBR,CO2 emissions from solid fuel consumption (kt),137380.488
294789,United Kingdom,GBR,CO2 emissions from transport (% of total fuel combustion),23.58629953
294790,United Kingdom,GBR,CO2 intensity (kg per kg of oil equivalent energy use),2.4300446769999997
294791,United Kingdom,GBR,Coal rents (% of GDP),0.003107065
294792,United Kingdom,GBR,Combustible renewables and waste (% of total energy),0.24163941
294793,United Kingdom,GBR,"Commercial bank branches (per 100,000 adults)",
294794,United Kingdom,GBR,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",
294795,United Kingdom,GBR,Commercial service exports (current US$),131940000000.0
294796,United Kingdom,GBR,Commercial service imports (current US$),104746000000.0
294797,United Kingdom,GBR,"Communications, computer, etc. (% of service exports, BoP)",35.63391478
294798,United Kingdom,GBR,"Communications, computer, etc. (% of service imports, BoP)",27.85049004
294799,United Kingdom,GBR,"Community health workers (per 1,000 people)",
294800,United Kingdom,GBR,Compensation of employees (% of expense),13.66959724
294801,United Kingdom,GBR,Compensation of employees (current LCU),48935517781.0
294802,United Kingdom,GBR,Completeness of birth registration (%),
294803,United Kingdom,GBR,"Completeness of birth registration, female (%)",
294804,United Kingdom,GBR,"Completeness of birth registration, male (%)",
294805,United Kingdom,GBR,"Completeness of birth registration, rural (%)",
294806,United Kingdom,GBR,"Completeness of birth registration, urban (%)",
294807,United Kingdom,GBR,Completeness of death registration with cause-of-death information (%),
294808,United Kingdom,GBR,"Compulsory education, duration (years)",11.0
294809,United Kingdom,GBR,"Computer, communications and other services (% of commercial service exports)",45.15842620000001
294810,United Kingdom,GBR,"Computer, communications and other services (% of commercial service imports)",31.03745519
294811,United Kingdom,GBR,"Condom use, population ages 15-24, female (% of females ages 15-24)",
294812,United Kingdom,GBR,"Condom use, population ages 15-24, male (% of males ages 15-24)",
294813,United Kingdom,GBR,Consumer price index (2010 = 100),81.4684668
294814,United Kingdom,GBR,Consumption of iodized salt (% of households),
294815,United Kingdom,GBR,Container port traffic (TEU: 20 foot equivalent units),6434734.0
294816,United Kingdom,GBR,"Contraceptive prevalence, any methods (% of women ages 15-49)",80.0
294817,United Kingdom,GBR,"Contraceptive prevalence, modern methods (% of women ages 15-49)",80.0
294818,United Kingdom,GBR,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",0.577000022
294819,United Kingdom,GBR,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",0.24699999399999997
294820,United Kingdom,GBR,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",0.397000015
294821,United Kingdom,GBR,Cost of business start-up procedures (% of GNI per capita),
294822,United Kingdom,GBR,"Cost of business start-up procedures, female (% of GNI per capita)",
294823,United Kingdom,GBR,"Cost of business start-up procedures, male (% of GNI per capita)",
294824,United Kingdom,GBR,"Cost to export, border compliance (US$)",
294825,United Kingdom,GBR,"Cost to export, documentary compliance (US$)",
294826,United Kingdom,GBR,"Cost to import, border compliance (US$)",
294827,United Kingdom,GBR,"Cost to import, documentary compliance (US$)",
294828,United Kingdom,GBR,Coverage of social insurance programs (% of population),
294829,United Kingdom,GBR,Coverage of social insurance programs in 2nd quintile (% of population),
294830,United Kingdom,GBR,Coverage of social insurance programs in 3rd quintile (% of population),
294831,United Kingdom,GBR,Coverage of social insurance programs in 4th quintile (% of population),
294832,United Kingdom,GBR,Coverage of social insurance programs in poorest quintile (% of population),
294833,United Kingdom,GBR,Coverage of social insurance programs in richest quintile (% of population),
294834,United Kingdom,GBR,Coverage of social protection and labor programs (% of population),
294835,United Kingdom,GBR,Coverage of social safety net programs (% of population),
294836,United Kingdom,GBR,Coverage of social safety net programs in 2nd quintile (% of population),
294837,United Kingdom,GBR,Coverage of social safety net programs in 3rd quintile (% of population),
294838,United Kingdom,GBR,Coverage of social safety net programs in 4th quintile (% of population),
294839,United Kingdom,GBR,Coverage of social safety net programs in poorest quintile (% of population),
294840,United Kingdom,GBR,Coverage of social safety net programs in richest quintile (% of population),
294841,United Kingdom,GBR,Coverage of unemployment benefits and ALMP (% of population),
294842,United Kingdom,GBR,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),
294843,United Kingdom,GBR,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),
294844,United Kingdom,GBR,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),
294845,United Kingdom,GBR,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),
294846,United Kingdom,GBR,Coverage of unemployment benefits and ALMP in richest quintile (% of population),
294847,United Kingdom,GBR,CPIA building human resources rating (1=low to 6=high),
294848,United Kingdom,GBR,CPIA business regulatory environment rating (1=low to 6=high),
294849,United Kingdom,GBR,CPIA debt policy rating (1=low to 6=high),
294850,United Kingdom,GBR,CPIA economic management cluster average (1=low to 6=high),
294851,United Kingdom,GBR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),
294852,United Kingdom,GBR,CPIA equity of public resource use rating (1=low to 6=high),
294853,United Kingdom,GBR,CPIA financial sector rating (1=low to 6=high),
294854,United Kingdom,GBR,CPIA fiscal policy rating (1=low to 6=high),
294855,United Kingdom,GBR,CPIA gender equality rating (1=low to 6=high),
294856,United Kingdom,GBR,CPIA macroeconomic management rating (1=low to 6=high),
294857,United Kingdom,GBR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),
294858,United Kingdom,GBR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),
294859,United Kingdom,GBR,CPIA property rights and rule-based governance rating (1=low to 6=high),
294860,United Kingdom,GBR,CPIA public sector management and institutions cluster average (1=low to 6=high),
294861,United Kingdom,GBR,CPIA quality of budgetary and financial management rating (1=low to 6=high),
294862,United Kingdom,GBR,CPIA quality of public administration rating (1=low to 6=high),
294863,United Kingdom,GBR,CPIA social protection rating (1=low to 6=high),
294864,United Kingdom,GBR,CPIA structural policies cluster average (1=low to 6=high),
294865,United Kingdom,GBR,CPIA trade rating (1=low to 6=high),
294866,United Kingdom,GBR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",
294867,United Kingdom,GBR,Crop production index (2004-2006 = 100),105.5
294868,United Kingdom,GBR,Current account balance (% of GDP),-2.252530783
294869,United Kingdom,GBR,"Current account balance (BoP, current US$)",-37342829546.0
294870,United Kingdom,GBR,"Current education expenditure, primary (% of total expenditure in primary public institutions)",94.46643829
294871,United Kingdom,GBR,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",95.35562897
294872,United Kingdom,GBR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",
294873,United Kingdom,GBR,"Current education expenditure, total (% of total expenditure in public institutions)",94.85032654
